ddl_case_id,year,state_code,dist_code,court_no,cino,judge_position,female_defendant,female_petitioner,female_adv_def,female_adv_pet,type_name,purpose_name,disp_name,date_of_filing,date_of_decision,date_first_list,date_last_list,date_next_list
01-01-01-203008003972010,2010,01,01,01,MHNB030012402010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-12-30,2011-04-18,2011-01-13,2011-03-17,2011-04-18
01-01-01-203008003982010,2010,01,01,01,MHNB030012512010,chief judicial magistrate,0 male,1 female,-9999,1,4018,4299,25,2010-12-30,2012-03-13,2011-01-21,2012-01-16,2012-03-13
01-01-01-203008003992010,2010,01,01,01,MHNB030013162010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-12-30,2013-09-21,2011-01-25,2013-08-31,2013-09-21
01-01-01-203008009172010,2010,01,01,01,MHNB030006712010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-07-06,2010-07-15,2010-07-15,2010-07-15,2010-07-15
01-01-01-203080003252010,2010,01,01,01,MHNB030010282010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,1963,26,2010-10-20,,2010-10-20,2019-02-18,2019-02-25
01-01-01-203080003492010,2010,01,01,01,MHNB030010842010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,30,2010-11-15,2013-06-17,2011-02-09,2013-06-15,2013-06-17
01-01-01-203408000022010,2010,01,01,01,MHNB030001532010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-01-01,2011-07-02,2010-03-29,2011-06-27,2011-07-02
01-01-01-203408000032010,2010,01,01,01,MHNB030001692010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3734,19,2010-01-02,2010-01-02,2010-01-02,2010-01-02,2010-01-02
01-01-01-203408000042010,2010,01,01,01,MHNB030000662010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-01-02,2010-07-31,2010-02-11,2010-07-28,2010-07-31
01-01-01-203408000052010,2010,01,01,01,MHNB030001712010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,509,30,2010-01-02,2010-10-01,2010-03-19,2010-09-16,2010-10-01
01-01-01-203408000102010,2010,01,01,01,MHNB030000062010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-01-04,2011-06-21,2010-02-16,2011-06-20,2011-06-21
01-01-01-203408000112010,2010,01,01,01,MHNB030000072010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,25,2010-01-04,2012-07-05,2010-03-05,2012-06-20,2012-07-05
01-01-01-203408000122010,2010,01,01,01,MHNB030000052010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-04,2011-09-12,2010-03-05,2011-08-02,2011-09-12
01-01-01-203408000132010,2010,01,01,01,MHNB030000122010,chief judicial magistrate,0 male,-9998 unclear,0,-9999,4400,,4,2010-01-05,2011-08-09,2010-01-18,2011-08-08,2011-08-09
01-01-01-203408000142010,2010,01,01,01,MHNB030000132010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,4,2010-01-05,2010-06-14,2010-01-21,2010-06-14,2010-06-14
01-01-01-203408000152010,2010,01,01,01,MHNB030000102010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-01-05,2010-10-30,2010-01-18,2010-10-29,2010-10-30
01-01-01-203408000162010,2010,01,01,01,MHNB030000112010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-01-05,2011-02-03,2010-01-21,2011-01-27,2011-02-03
01-01-01-203408000172010,2010,01,01,01,MHNB030000142010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,4,2010-01-06,2011-03-22,2010-01-06,2011-02-25,2011-03-22
01-01-01-203408000182010,2010,01,01,01,MHNB030000172010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,4,2010-01-06,2015-01-14,2010-03-06,2015-01-08,2015-01-14
01-01-01-203408000192010,2010,01,01,01,MHNB030000152010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-06,2011-09-22,2010-02-06,2011-09-14,2011-09-22
01-01-01-203408000202010,2010,01,01,01,MHNB030000162010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-06,2011-01-10,2010-02-06,2010-12-22,2011-01-10
01-01-01-203408000212010,2010,01,01,01,MHNB030000212010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-07,2010-08-02,2010-02-08,2010-07-27,2010-08-02
01-01-01-203408000222010,2010,01,01,01,MHNB030000222010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3006,30,2010-01-07,2010-09-13,2010-01-19,2010-09-06,2010-09-13
01-01-01-203408000232010,2010,01,01,01,MHNB030003132010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-01-12,2010-09-27,2010-04-30,2010-09-06,2010-09-27
01-01-01-203408000242010,2010,01,01,01,MHNB030001102010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,4,2010-01-12,2011-12-15,2010-01-12,2011-11-28,2011-12-15
01-01-01-203408000252010,2010,01,01,01,MHNB030003042010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,3006,4,2010-01-12,2010-11-08,2010-04-15,2010-10-06,2010-11-08
01-01-01-203408000262010,2010,01,01,01,MHNB030000252010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,2,2010-01-12,2010-07-12,2010-02-18,2010-05-18,2010-07-12
01-01-01-203408000272010,2010,01,01,01,MHNB030000242010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-01-12,2013-07-08,2010-02-18,2013-07-01,2013-07-08
01-01-01-203408000282010,2010,01,01,01,MHNB030000232010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,3006,30,2010-01-12,2013-03-13,2010-02-18,2013-03-07,2013-03-13
01-01-01-203408000302010,2010,01,01,01,MHNB030000362010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,19,2010-01-12,2015-02-25,2010-04-12,2015-02-18,2015-02-25
01-01-01-203408000332010,2010,01,01,01,MHNB030000322010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-01-13,2011-02-23,2010-02-22,2011-02-05,2011-02-23
01-01-01-203408000352010,2010,01,01,01,MHNB030000592010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3006,30,2010-01-13,2010-07-07,2010-01-28,2010-06-30,2010-07-07
01-01-01-203408000362010,2010,01,01,01,MHNB030000562010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,,30,2010-01-13,2010-09-04,2010-02-15,2010-08-25,2010-09-04
01-01-01-203408000372010,2010,01,01,01,MHNB030000582010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,509,30,2010-01-13,2010-10-01,2010-01-28,2010-09-18,2010-10-01
01-01-01-203408000382010,2010,01,01,01,MHNB030000572010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3006,4,2010-01-13,2011-11-17,2010-01-28,2011-11-11,2011-11-17
01-01-01-203408000392010,2010,01,01,01,MHNB030000272010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-13,2010-08-09,2010-02-08,2010-08-04,2010-08-09
01-01-01-203408000402010,2010,01,01,01,MHNB030000262010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,30,2010-01-13,2010-07-30,2010-02-08,2010-07-28,2010-07-30
01-01-01-203408000422010,2010,01,01,01,MHNB030000952010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,30,2010-01-13,2013-07-22,2010-02-18,2013-07-15,2013-07-22
01-01-01-203408000432010,2010,01,01,01,MHNB030001702010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,1,2010-01-15,2014-05-17,2010-03-19,2014-03-21,2014-05-17
01-01-01-203408000442010,2010,01,01,01,MHNB030000552010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,,30,2010-01-15,2012-07-23,2010-02-03,2012-07-17,2012-07-23
01-01-01-203408000452010,2010,01,01,01,MHNB030010592010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-01-16,2010-12-13,2010-11-10,2010-11-29,2010-12-13
01-01-01-203408000462010,2010,01,01,01,MHNB030000422010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,30,2010-01-16,2010-12-21,2010-04-16,2010-12-13,2010-12-21
01-01-01-203408000472010,2010,01,01,01,MHNB030013142010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3439,19,2010-01-18,2013-08-16,2011-03-31,2013-08-02,2013-08-16
01-01-01-203408000482010,2010,01,01,01,MHNB030014132010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,1053,19,2010-01-18,2013-01-28,2012-11-02,2013-01-09,2013-01-28
01-01-01-203408000492010,2010,01,01,01,MHNB030000342010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,30,2010-01-18,2011-03-15,2010-02-18,2011-03-08,2011-03-15
01-01-01-203408000502010,2010,01,01,01,MHNB030000402010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,3006,25,2010-01-19,2011-02-21,2010-02-04,2011-01-29,2011-02-21
01-01-01-203408000512010,2010,01,01,01,MHNB030000502010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,30,2010-01-20,2011-07-21,2010-03-20,2011-07-12,2011-07-21
01-01-01-203408000522010,2010,01,01,01,MHNB030000432010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,1,2010-01-20,2014-09-04,2010-02-08,2014-07-18,2014-09-04
01-01-01-203408000532010,2010,01,01,01,MHNB030000492010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-01-20,2010-08-13,2010-02-20,2010-08-11,2010-08-13
01-01-01-203408000552010,2010,01,01,01,MHNB030000442010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-01-21,2014-05-20,2010-02-01,2014-05-03,2014-05-20
01-01-01-203408000562010,2010,01,01,01,MHNB030000452010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,30,2010-01-21,2013-07-26,2010-02-01,2013-07-16,2013-07-26
01-01-01-203408000572010,2010,01,01,01,MHNB030002622010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,1054,2,2010-01-22,2011-02-23,2010-04-05,2011-01-31,2011-02-23
01-01-01-203408000582010,2010,01,01,01,MHNB030014192010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,25,2010-01-22,2013-07-16,2013-02-28,2013-06-14,2013-07-16
01-01-01-203408000592010,2010,01,01,01,MHNB030001682010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3734,19,2010-01-22,2010-01-22,2010-01-22,2010-01-22,2010-01-22
01-01-01-203408000602010,2010,01,01,01,MHNB030000532010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,4,2010-01-22,2012-07-26,2010-02-23,2012-07-13,2012-07-26
01-01-01-203408000612010,2010,01,01,01,MHNB030000712010,chief judicial magistrate,1 female,0 male,-9999,-9998,4400,1053,22,2010-01-21,2014-11-08,2010-01-21,2014-10-15,2014-11-08
01-01-01-203408000622010,2010,01,01,01,MHNB030000512010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,4946,25,2010-01-22,2013-02-20,2010-02-02,2013-01-19,2013-02-20
01-01-01-203408000632010,2010,01,01,01,MHNB030000642010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,4946,25,2010-01-25,2012-10-08,2010-02-17,2012-09-24,2012-10-08
01-01-01-203408000642010,2010,01,01,01,MHNB030000632010,chief judicial magistrate,1 female,-9998 unclear,0,0,4400,,30,2010-01-25,2010-08-17,2010-02-17,2010-08-05,2010-08-17
01-01-01-203408000652010,2010,01,01,01,MHNB030000602010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-01-25,2014-02-20,2010-02-25,2013-10-21,2014-02-20
01-01-01-203408000662010,2010,01,01,01,MHNB030000702010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,2,2010-01-27,2013-07-29,2010-02-22,2013-07-26,2013-07-29
01-01-01-203408000672010,2010,01,01,01,MHNB030000732010,chief judicial magistrate,0 male,0 male,-9998,0,4400,509,51,2010-01-27,2014-01-13,2010-01-28,2014-01-10,2014-01-13
01-01-01-203408000682010,2010,01,01,01,MHNB030000722010,chief judicial magistrate,0 male,0 male,-9998,0,4400,1963,51,2010-01-22,2014-04-09,2010-01-28,2014-04-01,2014-04-09
01-01-01-203408000692010,2010,01,01,01,MHNB030000672010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,1963,30,2010-01-27,2011-07-05,2010-02-25,2011-07-02,2011-07-05
01-01-01-203408000772010,2010,01,01,01,MHNB030000802010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-01-29,2010-07-03,2010-03-10,2010-05-29,2010-07-03
01-01-01-203408000782010,2010,01,01,01,MHNB030000792010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4400,3006,30,2010-01-29,2013-08-02,2010-03-09,2013-07-25,2013-08-02
01-01-01-203408000792010,2010,01,01,01,MHNB030000922010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-01-01,2010-08-02,2010-03-01,2010-07-27,2010-08-02
01-01-01-203408000802010,2010,01,01,01,MHNB030000902010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-01,2010-08-02,2010-03-01,2010-07-27,2010-08-02
01-01-01-203408000812010,2010,01,01,01,MHNB030000912010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4400,,30,2010-02-01,2010-08-02,2010-03-01,2010-07-27,2010-08-02
01-01-01-203408000822010,2010,01,01,01,MHNB030001782010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-02-01,2010-02-01,2010-02-01,2010-02-01,2010-02-01
01-01-01-203408000832010,2010,01,01,01,MHNB030002582010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-02-01,2010-10-06,2010-04-05,2010-09-15,2010-10-04
01-01-01-203408000842010,2010,01,01,01,MHNB030000892010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,30,2010-02-01,2011-02-15,2010-03-01,2011-02-03,2011-02-15
01-01-01-203408000862010,2010,01,01,01,MHNB030000962010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,25,2010-02-02,2010-08-11,2010-02-23,2010-07-31,2010-08-11
01-01-01-203408000872010,2010,01,01,01,MHNB030000972010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,4,2010-02-02,2012-01-19,2010-02-22,2012-01-18,2012-01-19
01-01-01-203408000882010,2010,01,01,01,MHNB030000982010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,-9998,4400,3006,30,2010-02-02,2014-09-19,2010-02-22,2014-09-17,2014-09-19
01-01-01-203408000892010,2010,01,01,01,MHNB030001002010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-03,2010-08-02,2010-03-03,2010-07-27,2010-08-02
01-01-01-203408000902010,2010,01,01,01,MHNB030001462010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,25,2010-02-04,2011-01-18,2010-02-17,2011-01-14,2011-01-18
01-01-01-203408000912010,2010,01,01,01,MHNB030001482010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,2243,25,2010-02-04,2010-08-21,2010-02-17,2010-07-12,2010-08-21
01-01-01-203408000922010,2010,01,01,01,MHNB030001022010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,4,2010-02-04,2011-05-03,2010-03-02,2011-04-25,2011-05-03
01-01-01-203408000932010,2010,01,01,01,MHNB030001032010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,4,2010-02-04,2011-04-27,2010-03-04,2011-04-19,2011-04-27
01-01-01-203408000952010,2010,01,01,01,MHNB030001092010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,3006,30,2010-02-05,2012-02-18,2010-04-05,2012-02-09,2012-02-18
01-01-01-203408000962010,2010,01,01,01,MHNB030001052010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-06,2011-01-13,2010-03-04,2011-01-04,2011-01-13
01-01-01-203408000972010,2010,01,01,01,MHNB030001542010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,4,2010-02-06,2012-12-01,2010-03-29,2012-11-23,2012-12-01
01-01-01-203408000982010,2010,01,01,01,MHNB030001552010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-02-06,2010-07-07,2010-03-29,2010-06-30,2010-07-07
01-01-01-203408000992010,2010,01,01,01,MHNB030001112010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,509,30,2010-02-08,2011-01-01,2010-02-08,2010-12-08,2011-01-01
01-01-01-203408001002010,2010,01,01,01,MHNB030001142010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3349,25,2010-02-08,2010-06-20,2010-02-18,2010-05-05,2010-06-20
01-01-01-203408001012010,2010,01,01,01,MHNB030001132010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3437,25,2010-02-08,2013-07-06,2010-03-29,2013-05-18,2013-07-06
01-01-01-203408001022010,2010,01,01,01,MHNB030001162010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,3280,30,2010-02-09,2012-04-17,2010-02-09,2012-03-28,2012-04-17
01-01-01-203408001032010,2010,01,01,01,MHNB030001172010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-02-09,2010-12-10,2010-02-09,2010-11-26,2010-12-10
01-01-01-203408001042010,2010,01,01,01,MHNB030001182010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-02-09,2014-02-07,2010-02-09,2014-01-23,2014-02-07
01-01-01-203408001052010,2010,01,01,01,MHNB030001152010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3280,30,2010-02-09,2010-11-19,2010-02-09,2010-11-08,2010-11-19
01-01-01-203408001062010,2010,01,01,01,MHNB030001192010,chief judicial magistrate,1 female,-9998 unclear,1,-9998,4400,3349,1,2010-02-09,2014-12-12,2010-02-09,2014-11-13,2014-12-12
01-01-01-203408001072010,2010,01,01,01,MHNB030001242010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-09,2011-04-21,2010-03-09,2011-04-07,2011-04-21
01-01-01-203408001082010,2010,01,01,01,MHNB030001432010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,25,2010-02-10,2010-02-10,2010-02-10,2010-02-10,2010-02-10
01-01-01-203408001092010,2010,01,01,01,MHNB030001332010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-02-11,2010-06-21,2010-02-25,2010-06-16,2010-06-21
01-01-01-203408001102010,2010,01,01,01,MHNB030001322010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-02-11,2013-07-08,2010-02-25,2013-07-01,2013-07-08
01-01-01-203408001112010,2010,01,01,01,MHNB030001312010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-11,2011-01-13,2010-02-25,2011-01-04,2011-01-13
01-01-01-203408001122010,2010,01,01,01,MHNB030001302010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,3006,30,2010-02-11,2011-07-02,2010-02-25,2011-06-27,2011-07-02
01-01-01-203408001132010,2010,01,01,01,MHNB030001292010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,30,2010-02-11,2013-08-16,2010-02-25,2013-07-18,2013-08-16
01-01-01-203408001142010,2010,01,01,01,MHNB030001262010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,25,2010-02-11,2014-11-07,2010-03-12,2014-10-07,2014-11-07
01-01-01-203408001152010,2010,01,01,01,MHNB030003032010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,3897,30,2010-02-15,2011-02-21,2010-04-15,2011-01-29,2011-02-21
01-01-01-203408001162010,2010,01,01,01,MHNB030001362010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3437,25,2010-02-15,2013-07-06,2010-03-17,2013-05-18,2013-07-06
01-01-01-203408001172010,2010,01,01,01,MHNB030001762010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,25,2010-02-15,2010-02-15,2010-02-15,2010-02-15,2010-02-15
01-01-01-203408001182010,2010,01,01,01,MHNB030001382010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3437,2,2010-02-15,2011-07-01,2010-04-15,2011-06-17,2011-07-01
01-01-01-203408001192010,2010,01,01,01,MHNB030001852010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3349,42,2010-02-16,2010-06-20,2010-02-24,2010-06-11,2010-06-20
01-01-01-203408001202010,2010,01,01,01,MHNB030003322010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-02-16,2010-08-19,2010-04-17,2010-08-03,2010-08-19
01-01-01-203408001212010,2010,01,01,01,MHNB030001392010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,30,2010-02-16,2010-05-31,2010-03-18,2010-05-25,2010-05-31
01-01-01-203408001222010,2010,01,01,01,MHNB030001402010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-16,2011-06-30,2010-03-09,2011-05-09,2011-06-30
01-01-01-203408001232010,2010,01,01,01,MHNB030001412010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,509,30,2010-02-16,2014-07-08,2010-02-26,2014-07-07,2014-07-08
01-01-01-203408001242010,2010,01,01,01,MHNB030001752010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3349,25,2010-02-16,2013-03-19,2010-02-16,2013-03-03,2013-03-19
01-01-01-203408001252010,2010,01,01,01,MHNB030001472010,chief judicial magistrate,1 female,-9998 unclear,0,0,4400,509,30,2010-02-17,2010-10-06,2010-04-17,2010-09-29,2010-10-06
01-01-01-203408001262010,2010,01,01,01,MHNB030001582010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-17,2011-07-30,2010-03-04,2011-07-16,2011-07-21
01-01-01-203408001272010,2010,01,01,01,MHNB030001442010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3280,30,2010-02-17,2010-08-07,2010-02-17,2010-07-29,2010-08-07
01-01-01-203408001282010,2010,01,01,01,MHNB030001602010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,30,2010-02-17,2010-05-26,2010-03-18,2010-05-06,2010-05-26
01-01-01-203408001292010,2010,01,01,01,MHNB030001562010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-17,2010-07-23,2010-03-19,2010-07-21,2010-07-23
01-01-01-203408001302010,2010,01,01,01,MHNB030001572010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-17,2011-02-11,2010-03-19,2011-01-10,2011-02-11
01-01-01-203408001312010,2010,01,01,01,MHNB030001522010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3734,19,2010-02-18,2010-02-18,2010-02-18,2010-02-18,2010-02-18
01-01-01-203408001322010,2010,01,01,01,MHNB030001512010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,1211,25,2010-02-18,2010-04-20,2010-02-18,2010-04-15,2010-04-20
01-01-01-203408001332010,2010,01,01,01,MHNB030001502010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3734,19,2010-02-18,2010-02-18,2010-02-18,2010-02-18,2010-02-18
01-01-01-203408001342010,2010,01,01,01,MHNB030001742010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-02-20,2010-02-20,2010-02-20,2010-02-20,2010-02-20
01-01-01-203408001352010,2010,01,01,01,MHNB030001342010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3006,30,2010-02-23,2011-02-07,2010-02-23,2011-02-05,2011-02-07
01-01-01-203408001362010,2010,01,01,01,MHNB030001792010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3280,30,2010-02-23,2013-04-23,2010-03-23,2013-04-20,2013-04-23
01-01-01-203408001372010,2010,01,01,01,MHNB030001812010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-02-23,2010-02-23,2010-02-23,2010-02-23,2010-02-23
01-01-01-203408001382010,2010,01,01,01,MHNB030001822010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-02-23,2010-02-23,2010-02-23,2010-02-23,2010-02-23
01-01-01-203408001392010,2010,01,01,01,MHNB030001832010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-02-23,2010-02-23,2010-02-23,2010-02-23,2010-02-23
01-01-01-203408001402010,2010,01,01,01,MHNB030001842010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9999,4400,3734,19,2010-02-23,2010-02-23,2010-02-23,2010-02-23,2010-02-23
01-01-01-203408001412010,2010,01,01,01,MHNB030001862010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-24,2010-07-31,2010-03-10,2010-07-29,2010-07-31
01-01-01-203408001422010,2010,01,01,01,MHNB030001882010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-24,2010-10-28,2010-03-09,2010-10-19,2010-10-28
01-01-01-203408001432010,2010,01,01,01,MHNB030001932010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3280,30,2010-02-25,2013-08-03,2010-03-17,2013-07-17,2013-08-03
01-01-01-203408001442010,2010,01,01,01,MHNB030001912010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-02-25,2014-02-17,2010-03-18,2014-02-11,2014-02-17
01-01-01-203408001452010,2010,01,01,01,MHNB030002852010,chief judicial magistrate,1 female,-9998 unclear,-9998,-9998,4400,3734,19,2010-02-02,2010-02-02,2010-02-02,2010-02-02,2010-02-02
01-01-01-203408001472010,2010,01,01,01,MHNB030001942010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,4946,25,2010-02-26,2015-01-08,2010-03-08,2015-01-02,2015-01-08
01-01-01-203408001482010,2010,01,01,01,MHNB030001952010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-02-26,2013-12-30,2010-03-08,2013-12-27,2013-12-30
01-01-01-203408001492010,2010,01,01,01,MHNB030002592010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,1,2010-02-26,2014-12-12,2010-04-06,2014-10-18,2014-12-12
01-01-01-203408001502010,2010,01,01,01,MHNB030002572010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3437,4,2010-02-26,2013-10-21,2010-04-06,2013-10-19,2013-10-21
01-01-01-203408001512010,2010,01,01,01,MHNB030002722010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3349,42,2010-03-02,2010-06-20,2010-04-08,2010-06-09,2010-06-20
01-01-01-203408001522010,2010,01,01,01,MHNB030002712010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,1054,25,2010-03-03,2014-02-15,2010-04-07,2014-01-17,2014-02-15
01-01-01-203408001532010,2010,01,01,01,MHNB030002042010,chief judicial magistrate,0 male,0 male,1,0,4400,4834,22,2010-03-03,2014-11-27,2010-03-09,2014-11-08,2014-11-27
01-01-01-203408001542010,2010,01,01,01,MHNB030002032010,chief judicial magistrate,1 female,0 male,0,0,4400,3349,15,2010-03-03,2014-04-12,2010-03-06,2014-03-27,2014-04-12
